subset,class,filename,width,height,aspect_ratio,format,file_size_kb
test,Moles,atypical-nevi-37.jpeg,720,472,1.5254237288135593,JPEG,104.2802734375
test,Moles,melanocytic-nevi-42.jpeg,720,472,1.5254237288135593,JPEG,118.4052734375
test,Moles,congenital-nevus-34.jpeg,720,472,1.5254237288135593,JPEG,93.716796875
test,Moles,lentigo-maligna-2.jpeg,720,474,1.518987341772152,JPEG,125.6923828125
test,Moles,melanocytic-nevi-59.jpeg,720,472,1.5254237288135593,JPEG,81.18359375
test,Moles,melanocytic-nevi-18.jpeg,720,472,1.5254237288135593,JPEG,106.333984375
test,Moles,congenital-nevus-44.jpeg,720,472,1.5254237288135593,JPEG,101.4140625
test,Moles,atypical-nevi-trunk-8.jpeg,472,720,0.6555555555555556,JPEG,76.529296875
test,Moles,atypical-nevi-dermoscopy-69.jpeg,720,540,1.3333333333333333,JPEG,73.986328125
test,Moles,melanocytic-nevi-52.jpeg,720,472,1.5254237288135593,JPEG,64.91796875
test,Moles,nevus-spilus-7.jpeg,720,472,1.5254237288135593,JPEG,104.6669921875
test,Moles,atypical-nevi-50.jpeg,720,472,1.5254237288135593,JPEG,55.6123046875
test,Moles,atypical-nevi-trunk-14.jpeg,472,720,0.6555555555555556,JPEG,85.1083984375
test,Moles,melanocytic-nevi-70.jpeg,720,472,1.5254237288135593,JPEG,84.923828125
test,Psoriasis,Psoriasis-Hand-25.jpeg,720,472,1.5254237288135593,JPEG,99.7216796875
test,Psoriasis,Psoriasis-Guttate-33.jpeg,720,480,1.5,JPEG,91.8828125
test,Psoriasis,Psoriasis-Chronic-Plaque-15.jpeg,720,480,1.5,JPEG,121.8779296875
test,Psoriasis,psoriasis-scalp-70.jpeg,720,472,1.5254237288135593,JPEG,165.7822265625
test,Psoriasis,psoriasis-palms-soles-127.jpeg,720,480,1.5,JPEG,97.361328125
test,Psoriasis,Psoriasis-Light-Sensative-8.jpeg,577,720,0.8013888888888889,JPEG,130.138671875
test,Psoriasis,psoriasis-palms-soles-13.jpeg,479,720,0.6652777777777777,JPEG,108.1708984375
test,Psoriasis,Psoriasis-Anus-16.jpeg,479,720,0.6652777777777777,JPEG,87.119140625
test,Psoriasis,psoriasis-scalp-92.jpeg,720,480,1.5,JPEG,112.66015625
test,Psoriasis,psoriasis-palms-soles-147.jpeg,480,720,0.6666666666666666,JPEG,95.376953125
test,Psoriasis,Psoriasis-Chronic-Plaque-89.jpeg,720,1080,0.6666666666666666,JPEG,169.890625
test,Psoriasis,Psoriasis-arthritis-2.jpeg,720,477,1.509433962264151,JPEG,120.4404296875
test,Psoriasis,Psoriasis-Chronic-Plaque-130.jpeg,720,464,1.5517241379310345,JPEG,92.2392578125
test,Psoriasis,psoriasis-pustular-generalized-1.jpeg,473,720,0.6569444444444444,JPEG,122.423828125
test,Psoriasis,psoriasis-palms-soles-106.jpeg,720,480,1.5,JPEG,78.5947265625
test,Psoriasis,Psoriasis-Hand-27.jpeg,720,472,1.5254237288135593,JPEG,115.2890625
test,Psoriasis,Psoriasis-sunburn-3.jpeg,720,464,1.5517241379310345,JPEG,81.55859375
test,Psoriasis,psoriasis-scalp-56.jpeg,479,720,0.6652777777777777,JPEG,105.8984375
test,Psoriasis,Psoriasis-Guttate-63.jpeg,720,472,1.5254237288135593,JPEG,72.51953125
test,Psoriasis,psoriasis-pustular-generalized-55.jpeg,720,472,1.5254237288135593,JPEG,93.875
test,Psoriasis,Psoriasis-sunburn-2.jpeg,720,464,1.5517241379310345,JPEG,84.0
test,Psoriasis,Psoriasis-Chronic-Plaque-97.jpeg,720,480,1.5,JPEG,105.259765625
test,Psoriasis,psoriasis-palms-soles-114.jpeg,720,480,1.5,JPEG,55.052734375
test,Psoriasis,Psoriasis-Chronic-Plaque-149.jpeg,720,496,1.4516129032258065,JPEG,166.3876953125
test,Psoriasis,Psoriasis-Chronic-Plaque-12.jpeg,480,720,0.6666666666666666,JPEG,73.7265625
test,Psoriasis,Psoriasis-Guttate-61.jpeg,720,472,1.5254237288135593,JPEG,64.9345703125
test,Psoriasis,psoriasis-palms-soles-177.jpeg,720,472,1.5254237288135593,JPEG,62.8671875
test,Psoriasis,Psoriasis-penis-6.jpeg,720,472,1.5254237288135593,JPEG,110.1728515625
test,Psoriasis,Psoriasis-Guttate-41.jpeg,720,480,1.5,JPEG,48.0068359375
test,Psoriasis,psoriasis-palms-soles-156.jpeg,480,720,0.6666666666666666,JPEG,61.2802734375
test,Psoriasis,Psoriasis-Chronic-Plaque-183.jpeg,479,720,0.6652777777777777,JPEG,83.6015625
test,Psoriasis,psoriasis-pustular-generalized-16.jpeg,720,479,1.5031315240083507,JPEG,111.51171875
test,Psoriasis,Psoriasis-Hand-30.jpeg,720,480,1.5,JPEG,106.8359375
test,Psoriasis,psoriasis-erythrodermic-26.jpeg,720,472,1.5254237288135593,JPEG,109.869140625
test,Psoriasis,Psoriasis-Hand-47.jpeg,720,472,1.5254237288135593,JPEG,91.392578125
test,Psoriasis,psoriasis-erythrodermic-10.jpeg,479,720,0.6652777777777777,JPEG,104.74609375
test,Psoriasis,psoriasis-palms-soles-196.jpeg,480,720,0.6666666666666666,JPEG,45.66796875
test,Psoriasis,Psoriasis-Hand-41.jpeg,720,480,1.5,JPEG,99.2529296875
test,Psoriasis,Psoriasis-Guttate-77.jpeg,479,720,0.6652777777777777,JPEG,83.4580078125
test,Psoriasis,Psoriasis-Anus-12.jpeg,720,479,1.5031315240083507,JPEG,91.6572265625
test,Psoriasis,Psoriasis-Anus-7.jpeg,720,472,1.5254237288135593,JPEG,91.0517578125
test,Psoriasis,Psoriasis-Guttate-118.jpeg,479,720,0.6652777777777777,JPEG,72.3740234375
test,Psoriasis,psoriasis-palms-soles-187.jpeg,720,480,1.5,JPEG,82.6513671875
test,Psoriasis,Psoriasis-Guttate-87.jpeg,479,720,0.6652777777777777,JPEG,66.6083984375
test,Psoriasis,psoriasis-palms-soles-104.jpeg,720,480,1.5,JPEG,102.98046875
test,Psoriasis,Psoriasis-Guttate-24.jpeg,480,720,0.6666666666666666,JPEG,92.7529296875
test,Psoriasis,facial-psoriasis-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.jpeg,294,222,1.3243243243243243,JPEG,21.4189453125
test,Psoriasis,psoriasis-erythrodermic-9.jpeg,479,720,0.6652777777777777,JPEG,106.66015625
test,Psoriasis,psoriasis-scalp-9.jpeg,720,479,1.5031315240083507,JPEG,139.501953125
test,Psoriasis,psoriasis-scalp-95.jpeg,720,472,1.5254237288135593,JPEG,112.7724609375
test,Rosacea,07RosaceaOK0828063.jpeg,480,720,0.6666666666666666,JPEG,86.6572265625
test,Rosacea,rosacea-54.jpeg,476,720,0.6611111111111111,JPEG,90.876953125
test,Rosacea,rosacea-14.jpeg,472,720,0.6555555555555556,JPEG,96.0341796875
test,Rosacea,rosacea-70.jpeg,619,720,0.8597222222222223,JPEG,168.443359375
test,Rosacea,rosacea-nose-50.jpeg,720,478,1.506276150627615,JPEG,106.94140625
test,Rosacea,rosacea-114.jpeg,473,720,0.6569444444444444,JPEG,94.1494140625
test,Rosacea,rosacea-nose-22.jpeg,720,617,1.1669367909238249,JPEG,170.44921875
test,Rosacea,rosacea-nose-29.jpeg,476,720,0.6611111111111111,JPEG,85.4853515625
test,Rosacea,rosacea-0019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,5.7470703125
test,Rosacea,rosacea-85.jpeg,720,475,1.5157894736842106,JPEG,110.1826171875
test,Rosacea,rosacea-nose-40.jpeg,474,720,0.6583333333333333,JPEG,80.525390625
test,Rosacea,rosacea-60.jpeg,491,720,0.6819444444444445,JPEG,104.1376953125
test,Rosacea,rosacea-26.jpeg,472,720,0.6555555555555556,JPEG,86.908203125
test,Rosacea,rosacea-nose-62.jpeg,472,720,0.6555555555555556,JPEG,97.373046875
test,Rosacea,rosacea-94.jpeg,495,720,0.6875,JPEG,96.166015625
test,Rosacea,rosacea-104.jpeg,475,720,0.6597222222222222,JPEG,86.361328125
test,Rosacea,rosacea-nose-12.jpeg,472,720,0.6555555555555556,JPEG,99.3251953125
test,Rosacea,3637__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,30.5859375
test,Rosacea,rosacea-109.jpeg,616,720,0.8555555555555555,JPEG,152.5947265625
test,Rosacea,rosacea-80.jpeg,484,720,0.6722222222222223,JPEG,84.7958984375
test,Rosacea,rosacea-53.jpeg,479,720,0.6652777777777777,JPEG,103.482421875
test,Rosacea,rosacea-73.jpeg,585,720,0.8125,JPEG,144.751953125
test,Rosacea,3634__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpeg,294,222,1.3243243243243243,JPEG,21.1689453125
test,Rosacea,rosacea-nose-17.jpeg,472,720,0.6555555555555556,JPEG,66.0849609375
test,Rosacea,rosacea-0009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,7.4521484375
test,Rosacea,3648__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,27.203125
test,Rosacea,rosacea-nose-5.jpeg,720,480,1.5,JPEG,92.9873046875
test,Rosacea,rosacea-62.jpeg,720,490,1.469387755102041,JPEG,105.3134765625
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-116.jpeg,720,472,1.5254237288135593,JPEG,89.9716796875
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-62.jpeg,720,472,1.5254237288135593,JPEG,81.6513671875
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-91.jpeg,480,720,0.6666666666666666,JPEG,82.220703125
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-19.jpeg,720,477,1.509433962264151,JPEG,113.0361328125
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-33.jpeg,720,464,1.5517241379310345,JPEG,117.755859375
test,Seborrh_Keratoses,stucco-keratoses-32.jpeg,720,472,1.5254237288135593,JPEG,106.146484375
test,Seborrh_Keratoses,stucco-keratoses-20.jpeg,478,720,0.6638888888888889,JPEG,87.9052734375
test,Seborrh_Keratoses,stucco-keratoses-26.jpeg,720,472,1.5254237288135593,JPEG,98.64453125
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-9.jpeg,720,465,1.5483870967741935,JPEG,87.2958984375
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-95.jpeg,720,472,1.5254237288135593,JPEG,88.5693359375
test,Seborrh_Keratoses,stucco-keratoses-48.jpeg,720,472,1.5254237288135593,JPEG,71.6396484375
test,Seborrh_Keratoses,stucco-keratoses-2.jpeg,720,473,1.522198731501057,JPEG,114.3994140625
test,Seborrh_Keratoses,sebks54__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpeg,294,222,1.3243243243243243,JPEG,23.03125
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-130.jpeg,720,472,1.5254237288135593,JPEG,80.287109375
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-126.jpeg,475,720,0.6597222222222222,JPEG,93.50390625
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-18.jpeg,720,484,1.487603305785124,JPEG,130.490234375
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-112.jpeg,720,480,1.5,JPEG,102.927734375
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-110.jpeg,720,472,1.5254237288135593,JPEG,78.837890625
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-120.jpeg,720,472,1.5254237288135593,JPEG,101.6201171875
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-101.jpeg,480,720,0.6666666666666666,JPEG,72.876953125
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-102.jpeg,480,720,0.6666666666666666,JPEG,76.76171875
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-67.jpeg,720,472,1.5254237288135593,JPEG,96.9736328125
test,Seborrh_Keratoses,sebks38__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpeg,294,222,1.3243243243243243,JPEG,30.00390625
test,Seborrh_Keratoses,stucco-keratoses-42.jpeg,720,480,1.5,JPEG,78.94140625
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-161.jpeg,720,487,1.4784394250513346,JPEG,91.6748046875
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-108.jpeg,480,720,0.6666666666666666,JPEG,68.50390625
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-120.jpeg,720,480,1.5,JPEG,82.712890625
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-179.jpeg,720,472,1.5254237288135593,JPEG,84.7529296875
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-79.jpeg,720,472,1.5254237288135593,JPEG,85.181640625
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-102.jpeg,720,485,1.4845360824742269,JPEG,102.212890625
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-117.jpeg,720,472,1.5254237288135593,JPEG,108.611328125
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-173.jpeg,720,472,1.5254237288135593,JPEG,102.0703125
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-190.jpeg,720,480,1.5,JPEG,79.1748046875
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-143.jpeg,720,472,1.5254237288135593,JPEG,91.779296875
test,Seborrh_Keratoses,sebks08__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDVd.jpeg,294,222,1.3243243243243243,JPEG,31.486328125
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-103.jpeg,720,472,1.5254237288135593,JPEG,97.431640625
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-144.jpeg,480,720,0.6666666666666666,JPEG,94.33203125
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-177.jpeg,720,472,1.5254237288135593,JPEG,86.6962890625
test,Seborrh_Keratoses,stucco-keratoses-22.jpeg,720,480,1.5,JPEG,73.171875
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-101.jpeg,720,470,1.5319148936170213,JPEG,103.2294921875
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-145.jpeg,720,472,1.5254237288135593,JPEG,90.24609375
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-8.jpeg,720,465,1.5483870967741935,JPEG,112.751953125
test,Seborrh_Keratoses,seborrheic-keratoses-smooth-114.jpeg,720,481,1.496881496881497,JPEG,138.2998046875
test,Seborrh_Keratoses,seborrheic-keratoses-ruff-146.jpeg,720,472,1.5254237288135593,JPEG,75.173828125
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-98.jpeg,720,480,1.5,JPEG,107.294921875
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-165.jpeg,720,474,1.518987341772152,JPEG,67.8740234375
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-162.jpeg,720,482,1.4937759336099585,JPEG,129.6064453125
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-119.jpeg,480,720,0.6666666666666666,JPEG,90.861328125
test,Seborrh_Keratoses,sebks50__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,24.669921875
test,Seborrh_Keratoses,seborrheic-keratosis-irritated-21.jpeg,720,482,1.4937759336099585,JPEG,102.466796875
test,SkinCancer,basal-cell-carcinoma-lid-34.jpeg,720,480,1.5,JPEG,102.8232421875
test,SkinCancer,basal-cell-carcinoma-pigmented-32.jpeg,720,478,1.506276150627615,JPEG,147.6748046875
test,SkinCancer,malignant-melanoma-151.jpeg,720,489,1.4723926380368098,JPEG,81.5810546875
test,SkinCancer,ctcl-92.jpeg,720,472,1.5254237288135593,JPEG,66.6376953125
test,SkinCancer,ctcl-110.jpeg,720,472,1.5254237288135593,JPEG,70.908203125
test,SkinCancer,basal-cell-carcinoma-arm-2.jpeg,720,472,1.5254237288135593,JPEG,95.8935546875
test,SkinCancer,basal-cell-carcinoma-lesion-100.jpeg,720,480,1.5,JPEG,81.7548828125
test,SkinCancer,basal-cell-carcinoma-lesion-109.jpeg,720,472,1.5254237288135593,JPEG,93.6826171875
test,SkinCancer,basal-cell-carcinoma-lesion-44.jpeg,720,479,1.5031315240083507,JPEG,122.998046875
test,SkinCancer,basal-cell-carcinoma-superficial-55.jpeg,720,472,1.5254237288135593,JPEG,101.3876953125
test,SkinCancer,basal-cell-carcinoma-lesion-33.jpeg,720,484,1.487603305785124,JPEG,95.6064453125
test,SkinCancer,basal-cell-carcinoma-superficial-18.jpeg,720,472,1.5254237288135593,JPEG,87.9033203125
test,SkinCancer,ctcl-74.jpeg,484,720,0.6722222222222223,JPEG,72.236328125
test,SkinCancer,basal-cell-carcinoma-lesion-131.jpeg,720,480,1.5,JPEG,99.115234375
test,SkinCancer,basal-cell-carcinoma-scalp-15.jpeg,720,480,1.5,JPEG,126.078125
test,SkinCancer,basal-cell-carcinoma-face-42.jpeg,720,472,1.5254237288135593,JPEG,101.607421875
test,SkinCancer,basal-cell-carcinoma-pigmented-67.jpeg,720,472,1.5254237288135593,JPEG,119.451171875
test,SkinCancer,basal-cell-carcinoma-nose-66.jpeg,720,480,1.5,JPEG,77.251953125
test,SkinCancer,basal-cell-carcinoma-lesion-54.jpeg,720,472,1.5254237288135593,JPEG,71.375
test,SkinCancer,basal-cell-carcinoma-superficial-5.jpeg,490,720,0.6805555555555556,JPEG,130.177734375
test,SkinCancer,melanoma-mimic-10.jpeg,720,480,1.5,JPEG,116.8466796875
test,SkinCancer,basal-cell-carcinoma-ear-16.jpeg,484,720,0.6722222222222223,JPEG,92.951171875
test,SkinCancer,basal-cell-carcinoma-superficial-23.jpeg,720,472,1.5254237288135593,JPEG,103.2529296875
test,SkinCancer,malignant-melanoma-158.jpeg,720,474,1.518987341772152,JPEG,158.2646484375
test,SkinCancer,basal-cell-carcinoma-lesion-46.jpeg,720,479,1.5031315240083507,JPEG,121.6787109375
test,SkinCancer,basal-cell-carcinoma-face-38.jpeg,472,720,0.6555555555555556,JPEG,102.1806640625
test,SkinCancer,malignant-melanoma-171.jpeg,720,474,1.518987341772152,JPEG,102.4873046875
test,SkinCancer,basal-cell-carcinoma-face-25.jpeg,489,720,0.6791666666666667,JPEG,71.900390625
test,SkinCancer,basal-cell-carcinoma-lesion-110.jpeg,480,720,0.6666666666666666,JPEG,78.7568359375
test,SkinCancer,basal-cell-carcinoma-superficial-1.jpeg,474,720,0.6583333333333333,JPEG,82.17578125
test,SkinCancer,basal-cell-carcinoma-lip-6.jpeg,720,473,1.522198731501057,JPEG,125.6865234375
test,SkinCancer,basal-cell-carcinoma-nose-38.jpeg,464,720,0.6444444444444445,JPEG,83.6435546875
test,SkinCancer,basal-cell-carcinoma-superficial-61.jpeg,480,720,0.6666666666666666,JPEG,77.80078125
test,SkinCancer,basal-cell-nevus-syndrome-17.jpeg,720,471,1.5286624203821657,JPEG,93.326171875
test,SkinCancer,malignant-melanoma-9.jpeg,720,464,1.5517241379310345,JPEG,99.3779296875
test,SkinCancer,basal-cell-carcinoma-superficial-20.jpeg,720,472,1.5254237288135593,JPEG,135.994140625
test,SkinCancer,ctcl-118.jpeg,720,472,1.5254237288135593,JPEG,96.2021484375
test,SkinCancer,basal-cell-carcinoma-ear-36.jpeg,720,480,1.5,JPEG,88.9189453125
test,SkinCancer,basal-cell-carcinoma-scalp-2.jpeg,476,720,0.6611111111111111,JPEG,142.7978515625
test,SkinCancer,basal-cell-carcinoma-pigmented-64.jpeg,720,464,1.5517241379310345,JPEG,145.2978515625
test,SkinCancer,basal-cell-carcinoma-superficial-31.jpeg,720,472,1.5254237288135593,JPEG,110.2001953125
test,SkinCancer,basal-cell-carcinoma-superficial-3.jpeg,475,720,0.6597222222222222,JPEG,125.3046875
test,SkinCancer,basal-cell-carcinoma-superficial-30.jpeg,720,472,1.5254237288135593,JPEG,104.9169921875
test,SkinCancer,ctcl-3.jpeg,473,720,0.6569444444444444,JPEG,78.3916015625
test,SkinCancer,basal-cell-carcinoma-lesion-118.jpeg,720,480,1.5,JPEG,101.9677734375
test,SkinCancer,basal-cell-carcinoma-superficial-22.jpeg,720,472,1.5254237288135593,JPEG,88.4443359375
test,SkinCancer,basal-cell-carcinoma-face-29.jpeg,720,472,1.5254237288135593,JPEG,101.53515625
test,SkinCancer,basal-cell-carcinoma-ear-7.jpeg,470,720,0.6527777777777778,JPEG,115.794921875
test,SkinCancer,malignant-melanoma-188.jpeg,473,720,0.6569444444444444,JPEG,158.60546875
test,SkinCancer,basal-cell-carcinoma-nose-19.jpeg,590,720,0.8194444444444444,JPEG,87.2431640625
test,Sun_Sunlight_Damage,actinic-comedones-13.jpeg,720,472,1.5254237288135593,JPEG,110.59375
test,Sun_Sunlight_Damage,phototoxic-reactions-79.jpeg,720,464,1.5517241379310345,JPEG,91.4306640625
test,Sun_Sunlight_Damage,actinic-comedones-14.jpeg,720,480,1.5,JPEG,119.9638671875
test,Sun_Sunlight_Damage,sun-damaged-skin-6.jpeg,720,481,1.496881496881497,JPEG,102.8046875
test,Sun_Sunlight_Damage,lentigo-adults-73.jpeg,720,472,1.5254237288135593,JPEG,69.1396484375
test,Sun_Sunlight_Damage,phototoxic-reactions-lime-juice-.jpeg,720,464,1.5517241379310345,JPEG,61.9189453125
test,Sun_Sunlight_Damage,lentigo-adults-74.jpeg,480,720,0.6666666666666666,JPEG,86.375
test,Sun_Sunlight_Damage,lentigo-adults-9.jpeg,720,478,1.506276150627615,JPEG,86.2021484375
test,Sun_Sunlight_Damage,lentigo-adults-39.jpeg,720,472,1.5254237288135593,JPEG,87.5830078125
test,Sun_Sunlight_Damage,lentigo-adults-24.jpeg,590,720,0.8194444444444444,JPEG,141.3154296875
test,Sun_Sunlight_Damage,lentigo-adults-45.jpeg,720,472,1.5254237288135593,JPEG,63.3759765625
test,Sun_Sunlight_Damage,phototoxic-reactions-89.jpeg,472,720,0.6555555555555556,JPEG,70.40234375
test,Sun_Sunlight_Damage,sun-damaged-skin-129.jpeg,720,478,1.506276150627615,JPEG,73.19140625
test,Sun_Sunlight_Damage,lentigo-adults-7.jpeg,487,720,0.6763888888888889,JPEG,93.453125
test,Sun_Sunlight_Damage,phototoxic-reactions-49.jpeg,720,478,1.506276150627615,JPEG,110.228515625
test,Sun_Sunlight_Damage,sun-damaged-skin-81.jpeg,720,480,1.5,JPEG,86.0673828125
test,Sun_Sunlight_Damage,phototoxic-reactions-64.jpeg,586,720,0.8138888888888889,JPEG,53.369140625
test,Sun_Sunlight_Damage,phototoxic-reactions-51.jpeg,720,487,1.4784394250513346,JPEG,107.501953125
test,Sun_Sunlight_Damage,sun-damaged-skin-67.jpeg,720,480,1.5,JPEG,85.966796875
test,Sun_Sunlight_Damage,sun-damaged-skin-70.jpeg,720,480,1.5,JPEG,82.248046875
test,Sun_Sunlight_Damage,phototoxic-reactions-50.jpeg,478,720,0.6638888888888889,JPEG,98.8828125
test,Sun_Sunlight_Damage,sun-damaged-skin-111.jpeg,720,472,1.5254237288135593,JPEG,99.2978515625
test,Sun_Sunlight_Damage,sun-damaged-skin-44.jpeg,468,720,0.65,JPEG,89.30078125
test,Sun_Sunlight_Damage,phototoxic-reactions-45.jpeg,473,720,0.6569444444444444,JPEG,103.4248046875
test,Sun_Sunlight_Damage,lentigo-adults-67.jpeg,720,472,1.5254237288135593,JPEG,91.9736328125
test,Sun_Sunlight_Damage,lentigo-adults-83.jpeg,720,472,1.5254237288135593,JPEG,116.947265625
test,Sun_Sunlight_Damage,lentigo-adults-30.jpeg,720,540,1.3333333333333333,JPEG,111.3798828125
test,Sun_Sunlight_Damage,phototoxic-reactions-28.jpeg,720,456,1.5789473684210527,JPEG,46.5341796875
test,Sun_Sunlight_Damage,phototoxic-reactions-72.jpeg,720,480,1.5,JPEG,104.8642578125
test,Sun_Sunlight_Damage,lentigo-adults-91.jpeg,473,720,0.6569444444444444,JPEG,75.0634765625
test,Sun_Sunlight_Damage,sun-damaged-skin-98.jpeg,720,472,1.5254237288135593,JPEG,83.056640625
test,Sun_Sunlight_Damage,sun-damaged-skin-106.jpeg,720,480,1.5,JPEG,85.96484375
test,Sun_Sunlight_Damage,phototoxic-reactions-85.jpeg,720,472,1.5254237288135593,JPEG,101.8583984375
test,Sun_Sunlight_Damage,lentigo-adults-2.jpeg,720,401,1.7955112219451372,JPEG,76.1845703125
test,Tinea,tincorp18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,20.0556640625
test,Tinea,tinea-body-132.jpeg,475,720,0.6597222222222222,JPEG,38.2412109375
test,Tinea,tinea-groin-109.jpeg,720,478,1.506276150627615,JPEG,118.78125
test,Tinea,tinea-foot-webs-23.jpeg,720,472,1.5254237288135593,JPEG,65.0087890625
test,Tinea,tinea-face-17.jpeg,469,720,0.6513888888888889,JPEG,93.8671875
test,Tinea,tinea-hand-dorsum-16.jpeg,720,480,1.5,JPEG,119.564453125
test,Tinea,tinea-versicolor-185.jpeg,720,477,1.509433962264151,JPEG,99.9384765625
test,Tinea,tinea-hand-dorsum-66.jpeg,720,466,1.5450643776824033,JPEG,74.4755859375
test,Tinea,tinea-body-152.jpeg,720,473,1.522198731501057,JPEG,71.0234375
test,Tinea,tinea-versicolor-19.jpeg,720,480,1.5,JPEG,85.7421875
test,Tinea,tinea-versicolor-104.jpeg,720,472,1.5254237288135593,JPEG,116.1318359375
test,Tinea,tinea-body-98.jpeg,480,720,0.6666666666666666,JPEG,61.560546875
test,Tinea,tincorp6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,294,222,1.3243243243243243,JPEG,22.0263671875
test,Tinea,tinea-incognito-11.jpeg,720,480,1.5,JPEG,117.9951171875
test,Tinea,tinea-foot-dorsum-23.jpeg,720,472,1.5254237288135593,JPEG,94.0390625
test,Tinea,tinea-foot-plantar-10.jpeg,720,472,1.5254237288135593,JPEG,79.4462890625
test,Tinea,tinea-foot-dorsum-19.jpeg,720,480,1.5,JPEG,77.298828125
test,Tinea,tinea-groin-87.jpeg,720,472,1.5254237288135593,JPEG,119.115234375
test,Tinea,tinea-foot-dorsum-61.jpeg,720,474,1.518987341772152,JPEG,127.4404296875
test,Tinea,tinea-groin-112.jpeg,720,470,1.5319148936170213,JPEG,137.9833984375
test,Tinea,tinea-versicolor-159.jpeg,720,484,1.487603305785124,JPEG,207.1279296875
test,Tinea,tinea-beard-3.jpeg,720,480,1.5,JPEG,97.0986328125
test,Tinea,tinea-groin-38.jpeg,720,601,1.1980033277870217,JPEG,190.0703125
test,Tinea,tinea-body-164.jpeg,720,476,1.5126050420168067,JPEG,84.47265625
test,Tinea,tinea-body-162.jpeg,486,720,0.675,JPEG,102.7216796875
test,Tinea,tinea-incognito-47.jpeg,720,486,1.4814814814814814,JPEG,102.935546875
test,Tinea,tinea-body-9.jpeg,720,472,1.5254237288135593,JPEG,135.37109375
test,Tinea,tinea-primary-lesion-63.jpeg,720,468,1.5384615384615385,JPEG,98.6328125
test,Tinea,tinea-primary-lesion-46.jpeg,720,463,1.5550755939524838,JPEG,87.7421875
test,Tinea,tinea-body-114.jpeg,480,720,0.6666666666666666,JPEG,70.2578125
test,Tinea,tinea-foot-plantar-44.jpeg,720,472,1.5254237288135593,JPEG,94.09765625
test,Tinea,tinea-versicolor-100.jpeg,472,720,0.6555555555555556,JPEG,61.31640625
